file,class,method,variable,usage
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioArray.java,Code.Java.Abacus.v1.Rare.PromedioArray,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioArray.java,Code.Java.Abacus.v1.Rare.PromedioArray,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioArray.java,Code.Java.Abacus.v1.Rare.PromedioArray,main/1[java.lang.String[]],numeros,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioArray.java,Code.Java.Abacus.v1.Rare.PromedioArray,main/1[java.lang.String[]],promedio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioArray.java,Code.Java.Abacus.v1.Rare.PromedioArray,main/1[java.lang.String[]],num,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InvertirNumero.java,Code.Java.Abacus.v1.Rare.InvertirNumero,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InvertirNumero.java,Code.Java.Abacus.v1.Rare.InvertirNumero,main/1[java.lang.String[]],numero,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InvertirNumero.java,Code.Java.Abacus.v1.Rare.InvertirNumero,main/1[java.lang.String[]],invertido,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Rare.MultiplicacionNumeros,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Rare.MultiplicacionNumeros,main/1[java.lang.String[]],numero1,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Rare.MultiplicacionNumeros,main/1[java.lang.String[]],multiplicacion,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Rare.MultiplicacionNumeros,main/1[java.lang.String[]],numero2,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumerosPrimos.java,Code.Java.Abacus.v1.Rare.NumerosPrimos,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumerosPrimos.java,Code.Java.Abacus.v1.Rare.NumerosPrimos,main/1[java.lang.String[]],esPrimo,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumerosPrimos.java,Code.Java.Abacus.v1.Rare.NumerosPrimos,main/1[java.lang.String[]],num,5
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumerosPrimos.java,Code.Java.Abacus.v1.Rare.NumerosPrimos,main/1[java.lang.String[]],i,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumerosPrimos.java,Code.Java.Abacus.v1.Rare.NumerosPrimos,main/1[java.lang.String[]],limite,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarImpares.java,Code.Java.Abacus.v1.Rare.ContarImpares,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarImpares.java,Code.Java.Abacus.v1.Rare.ContarImpares,main/1[java.lang.String[]],numeros,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarImpares.java,Code.Java.Abacus.v1.Rare.ContarImpares,main/1[java.lang.String[]],contador,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarImpares.java,Code.Java.Abacus.v1.Rare.ContarImpares,main/1[java.lang.String[]],num,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DiasAAnios.java,Code.Java.Abacus.v1.Rare.DiasAAnios,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DiasAAnios.java,Code.Java.Abacus.v1.Rare.DiasAAnios,main/1[java.lang.String[]],diasRestantes,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DiasAAnios.java,Code.Java.Abacus.v1.Rare.DiasAAnios,main/1[java.lang.String[]],dias,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DiasAAnios.java,Code.Java.Abacus.v1.Rare.DiasAAnios,main/1[java.lang.String[]],anios,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DesviacionEstandar.java,Code.Java.Abacus.v1.Rare.DesviacionEstandar,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DesviacionEstandar.java,Code.Java.Abacus.v1.Rare.DesviacionEstandar,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DesviacionEstandar.java,Code.Java.Abacus.v1.Rare.DesviacionEstandar,main/1[java.lang.String[]],varianza,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DesviacionEstandar.java,Code.Java.Abacus.v1.Rare.DesviacionEstandar,main/1[java.lang.String[]],datos,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DesviacionEstandar.java,Code.Java.Abacus.v1.Rare.DesviacionEstandar,main/1[java.lang.String[]],dato,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DesviacionEstandar.java,Code.Java.Abacus.v1.Rare.DesviacionEstandar,main/1[java.lang.String[]],sumaCuadrados,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DesviacionEstandar.java,Code.Java.Abacus.v1.Rare.DesviacionEstandar,main/1[java.lang.String[]],desviacion,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DesviacionEstandar.java,Code.Java.Abacus.v1.Rare.DesviacionEstandar,main/1[java.lang.String[]],media,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Densidad.java,Code.Java.Abacus.v1.Rare.Densidad,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Densidad.java,Code.Java.Abacus.v1.Rare.Densidad,main/1[java.lang.String[]],masa,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Densidad.java,Code.Java.Abacus.v1.Rare.Densidad,main/1[java.lang.String[]],densidad,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Densidad.java,Code.Java.Abacus.v1.Rare.Densidad,main/1[java.lang.String[]],volumen,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PuntoMedio.java,Code.Java.Abacus.v1.Rare.PuntoMedio,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PuntoMedio.java,Code.Java.Abacus.v1.Rare.PuntoMedio,main/1[java.lang.String[]],y1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PuntoMedio.java,Code.Java.Abacus.v1.Rare.PuntoMedio,main/1[java.lang.String[]],xMedio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PuntoMedio.java,Code.Java.Abacus.v1.Rare.PuntoMedio,main/1[java.lang.String[]],x1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PuntoMedio.java,Code.Java.Abacus.v1.Rare.PuntoMedio,main/1[java.lang.String[]],y2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PuntoMedio.java,Code.Java.Abacus.v1.Rare.PuntoMedio,main/1[java.lang.String[]],x2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PuntoMedio.java,Code.Java.Abacus.v1.Rare.PuntoMedio,main/1[java.lang.String[]],yMedio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MaximoArray.java,Code.Java.Abacus.v1.Rare.MaximoArray,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MaximoArray.java,Code.Java.Abacus.v1.Rare.MaximoArray,main/1[java.lang.String[]],numeros,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MaximoArray.java,Code.Java.Abacus.v1.Rare.MaximoArray,main/1[java.lang.String[]],max,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MaximoArray.java,Code.Java.Abacus.v1.Rare.MaximoArray,main/1[java.lang.String[]],num,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SegundosAHoras.java,Code.Java.Abacus.v1.Rare.SegundosAHoras,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SegundosAHoras.java,Code.Java.Abacus.v1.Rare.SegundosAHoras,main/1[java.lang.String[]],horas,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SegundosAHoras.java,Code.Java.Abacus.v1.Rare.SegundosAHoras,main/1[java.lang.String[]],segundos,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SegundosAHoras.java,Code.Java.Abacus.v1.Rare.SegundosAHoras,main/1[java.lang.String[]],segs,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SegundosAHoras.java,Code.Java.Abacus.v1.Rare.SegundosAHoras,main/1[java.lang.String[]],minutos,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/BuscarElemento.java,Code.Java.Abacus.v1.Rare.BuscarElemento,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/BuscarElemento.java,Code.Java.Abacus.v1.Rare.BuscarElemento,main/1[java.lang.String[]],numeros,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/BuscarElemento.java,Code.Java.Abacus.v1.Rare.BuscarElemento,main/1[java.lang.String[]],encontrado,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/BuscarElemento.java,Code.Java.Abacus.v1.Rare.BuscarElemento,main/1[java.lang.String[]],buscar,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/BuscarElemento.java,Code.Java.Abacus.v1.Rare.BuscarElemento,main/1[java.lang.String[]],num,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaMatrices.java,Code.Java.Abacus.v1.Rare.SumaMatrices,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaMatrices.java,Code.Java.Abacus.v1.Rare.SumaMatrices,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaMatrices.java,Code.Java.Abacus.v1.Rare.SumaMatrices,main/1[java.lang.String[]],i,6
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaMatrices.java,Code.Java.Abacus.v1.Rare.SumaMatrices,main/1[java.lang.String[]],matriz2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaMatrices.java,Code.Java.Abacus.v1.Rare.SumaMatrices,main/1[java.lang.String[]],j,6
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaMatrices.java,Code.Java.Abacus.v1.Rare.SumaMatrices,main/1[java.lang.String[]],matriz1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DistanciaEuclidiana.java,Code.Java.Abacus.v1.Rare.DistanciaEuclidiana,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DistanciaEuclidiana.java,Code.Java.Abacus.v1.Rare.DistanciaEuclidiana,main/1[java.lang.String[]],distancia,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DistanciaEuclidiana.java,Code.Java.Abacus.v1.Rare.DistanciaEuclidiana,main/1[java.lang.String[]],y1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DistanciaEuclidiana.java,Code.Java.Abacus.v1.Rare.DistanciaEuclidiana,main/1[java.lang.String[]],x1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DistanciaEuclidiana.java,Code.Java.Abacus.v1.Rare.DistanciaEuclidiana,main/1[java.lang.String[]],y2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DistanciaEuclidiana.java,Code.Java.Abacus.v1.Rare.DistanciaEuclidiana,main/1[java.lang.String[]],x2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MinimoArray.java,Code.Java.Abacus.v1.Rare.MinimoArray,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MinimoArray.java,Code.Java.Abacus.v1.Rare.MinimoArray,main/1[java.lang.String[]],numeros,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MinimoArray.java,Code.Java.Abacus.v1.Rare.MinimoArray,main/1[java.lang.String[]],min,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MinimoArray.java,Code.Java.Abacus.v1.Rare.MinimoArray,main/1[java.lang.String[]],num,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RangoEstadistico.java,Code.Java.Abacus.v1.Rare.RangoEstadistico,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RangoEstadistico.java,Code.Java.Abacus.v1.Rare.RangoEstadistico,main/1[java.lang.String[]],min,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RangoEstadistico.java,Code.Java.Abacus.v1.Rare.RangoEstadistico,main/1[java.lang.String[]],rango,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RangoEstadistico.java,Code.Java.Abacus.v1.Rare.RangoEstadistico,main/1[java.lang.String[]],datos,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RangoEstadistico.java,Code.Java.Abacus.v1.Rare.RangoEstadistico,main/1[java.lang.String[]],max,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RangoEstadistico.java,Code.Java.Abacus.v1.Rare.RangoEstadistico,main/1[java.lang.String[]],dato,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionHexadecimal.java,Code.Java.Abacus.v1.Rare.ConversionHexadecimal,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionHexadecimal.java,Code.Java.Abacus.v1.Rare.ConversionHexadecimal,main/1[java.lang.String[]],numero,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionHexadecimal.java,Code.Java.Abacus.v1.Rare.ConversionHexadecimal,main/1[java.lang.String[]],hexadecimal,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RedondeoNumero.java,Code.Java.Abacus.v1.Rare.RedondeoNumero,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RedondeoNumero.java,Code.Java.Abacus.v1.Rare.RedondeoNumero,main/1[java.lang.String[]],numero,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RedondeoNumero.java,Code.Java.Abacus.v1.Rare.RedondeoNumero,main/1[java.lang.String[]],dosDecimales,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RedondeoNumero.java,Code.Java.Abacus.v1.Rare.RedondeoNumero,main/1[java.lang.String[]],redondeado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/VolumenCilindro.java,Code.Java.Abacus.v1.Rare.VolumenCilindro,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/VolumenCilindro.java,Code.Java.Abacus.v1.Rare.VolumenCilindro,main/1[java.lang.String[]],altura,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/VolumenCilindro.java,Code.Java.Abacus.v1.Rare.VolumenCilindro,main/1[java.lang.String[]],volumen,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/VolumenCilindro.java,Code.Java.Abacus.v1.Rare.VolumenCilindro,main/1[java.lang.String[]],radio,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaCuadrado.java,Code.Java.Abacus.v1.Rare.AreaCuadrado,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaCuadrado.java,Code.Java.Abacus.v1.Rare.AreaCuadrado,main/1[java.lang.String[]],area,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaCuadrado.java,Code.Java.Abacus.v1.Rare.AreaCuadrado,main/1[java.lang.String[]],lado,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaDigitos.java,Code.Java.Abacus.v1.Rare.SumaDigitos,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaDigitos.java,Code.Java.Abacus.v1.Rare.SumaDigitos,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaDigitos.java,Code.Java.Abacus.v1.Rare.SumaDigitos,main/1[java.lang.String[]],numero,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoDescuento.java,Code.Java.Abacus.v1.Rare.CalculoDescuento,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoDescuento.java,Code.Java.Abacus.v1.Rare.CalculoDescuento,main/1[java.lang.String[]],descuento,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoDescuento.java,Code.Java.Abacus.v1.Rare.CalculoDescuento,main/1[java.lang.String[]],precioOriginal,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoDescuento.java,Code.Java.Abacus.v1.Rare.CalculoDescuento,main/1[java.lang.String[]],precioFinal,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Hipotenusa.java,Code.Java.Abacus.v1.Rare.Hipotenusa,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Hipotenusa.java,Code.Java.Abacus.v1.Rare.Hipotenusa,main/1[java.lang.String[]],hipotenusa,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Hipotenusa.java,Code.Java.Abacus.v1.Rare.Hipotenusa,main/1[java.lang.String[]],cateto1,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Hipotenusa.java,Code.Java.Abacus.v1.Rare.Hipotenusa,main/1[java.lang.String[]],cateto2,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroMayor.java,Code.Java.Abacus.v1.Rare.NumeroMayor,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroMayor.java,Code.Java.Abacus.v1.Rare.NumeroMayor,main/1[java.lang.String[]],a,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroMayor.java,Code.Java.Abacus.v1.Rare.NumeroMayor,main/1[java.lang.String[]],b,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroMayor.java,Code.Java.Abacus.v1.Rare.NumeroMayor,main/1[java.lang.String[]],c,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroMayor.java,Code.Java.Abacus.v1.Rare.NumeroMayor,main/1[java.lang.String[]],mayor,5
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaNumeros.java,Code.Java.Abacus.v1.Rare.SumaNumeros,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaNumeros.java,Code.Java.Abacus.v1.Rare.SumaNumeros,main/1[java.lang.String[]],suma,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaNumeros.java,Code.Java.Abacus.v1.Rare.SumaNumeros,main/1[java.lang.String[]],numero1,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaNumeros.java,Code.Java.Abacus.v1.Rare.SumaNumeros,main/1[java.lang.String[]],numero2,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Potencia.java,Code.Java.Abacus.v1.Rare.Potencia,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Potencia.java,Code.Java.Abacus.v1.Rare.Potencia,main/1[java.lang.String[]],potencia,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Potencia.java,Code.Java.Abacus.v1.Rare.Potencia,main/1[java.lang.String[]],tiempo,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Potencia.java,Code.Java.Abacus.v1.Rare.Potencia,main/1[java.lang.String[]],trabajo,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PendienteRecta.java,Code.Java.Abacus.v1.Rare.PendienteRecta,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PendienteRecta.java,Code.Java.Abacus.v1.Rare.PendienteRecta,main/1[java.lang.String[]],y1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PendienteRecta.java,Code.Java.Abacus.v1.Rare.PendienteRecta,main/1[java.lang.String[]],pendiente,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PendienteRecta.java,Code.Java.Abacus.v1.Rare.PendienteRecta,main/1[java.lang.String[]],x1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PendienteRecta.java,Code.Java.Abacus.v1.Rare.PendienteRecta,main/1[java.lang.String[]],y2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PendienteRecta.java,Code.Java.Abacus.v1.Rare.PendienteRecta,main/1[java.lang.String[]],x2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Trabajo.java,Code.Java.Abacus.v1.Rare.Trabajo,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Trabajo.java,Code.Java.Abacus.v1.Rare.Trabajo,main/1[java.lang.String[]],distancia,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Trabajo.java,Code.Java.Abacus.v1.Rare.Trabajo,main/1[java.lang.String[]],trabajo,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Trabajo.java,Code.Java.Abacus.v1.Rare.Trabajo,main/1[java.lang.String[]],fuerza,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/VolumenEsfera.java,Code.Java.Abacus.v1.Rare.VolumenEsfera,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/VolumenEsfera.java,Code.Java.Abacus.v1.Rare.VolumenEsfera,main/1[java.lang.String[]],volumen,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/VolumenEsfera.java,Code.Java.Abacus.v1.Rare.VolumenEsfera,main/1[java.lang.String[]],radio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/FuncionTangente.java,Code.Java.Abacus.v1.Rare.FuncionTangente,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/FuncionTangente.java,Code.Java.Abacus.v1.Rare.FuncionTangente,main/1[java.lang.String[]],radianes,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/FuncionTangente.java,Code.Java.Abacus.v1.Rare.FuncionTangente,main/1[java.lang.String[]],tangente,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/FuncionTangente.java,Code.Java.Abacus.v1.Rare.FuncionTangente,main/1[java.lang.String[]],angulo,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoSalario.java,Code.Java.Abacus.v1.Rare.CalculoSalario,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoSalario.java,Code.Java.Abacus.v1.Rare.CalculoSalario,main/1[java.lang.String[]],horasTrabajadas,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoSalario.java,Code.Java.Abacus.v1.Rare.CalculoSalario,main/1[java.lang.String[]],salarioPorHora,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoSalario.java,Code.Java.Abacus.v1.Rare.CalculoSalario,main/1[java.lang.String[]],salarioTotal,1
