file,class,method,variable,usage
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaPrimeroN.java,Code.Java.Abacus.v1.Refactored.SumaPrimeroN,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaPrimeroN.java,Code.Java.Abacus.v1.Refactored.SumaPrimeroN,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaPrimeroN.java,Code.Java.Abacus.v1.Refactored.SumaPrimeroN,main/1[java.lang.String[]],i,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaPrimeroN.java,Code.Java.Abacus.v1.Refactored.SumaPrimeroN,main/1[java.lang.String[]],n,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Mediana.java,Code.Java.Abacus.v1.Refactored.Mediana,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Mediana.java,Code.Java.Abacus.v1.Refactored.Mediana,main/1[java.lang.String[]],datos,8
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Mediana.java,Code.Java.Abacus.v1.Refactored.Mediana,main/1[java.lang.String[]],mediana,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarImpares.java,Code.Java.Abacus.v1.Refactored.ContarImpares,contar/1[int[]],numeros,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarImpares.java,Code.Java.Abacus.v1.Refactored.ContarImpares,contar/1[int[]],contador,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarImpares.java,Code.Java.Abacus.v1.Refactored.ContarImpares,contar/1[int[]],num,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarImpares.java,Code.Java.Abacus.v1.Refactored.ContarImpares,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarImpares.java,Code.Java.Abacus.v1.Refactored.ContarImpares,main/1[java.lang.String[]],numeros,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarImpares.java,Code.Java.Abacus.v1.Refactored.ContarImpares,main/1[java.lang.String[]],impares,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,convertir/1[int],decimal,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,convertirManual/1[int],temp,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,convertirManual/1[int],binario,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,convertirManual/1[int],decimal,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,main/1[java.lang.String[]],numero,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,main/1[java.lang.String[]],binario,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PuntoMedio.java,Code.Java.Abacus.v1.Refactored.PuntoMedio$Punto,"Punto/2[double,double]",x,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PuntoMedio.java,Code.Java.Abacus.v1.Refactored.PuntoMedio$Punto,"Punto/2[double,double]",y,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMayor.java,Code.Java.Abacus.v1.Refactored.NumeroMayor,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMayor.java,Code.Java.Abacus.v1.Refactored.NumeroMayor,main/1[java.lang.String[]],a,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMayor.java,Code.Java.Abacus.v1.Refactored.NumeroMayor,main/1[java.lang.String[]],b,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMayor.java,Code.Java.Abacus.v1.Refactored.NumeroMayor,main/1[java.lang.String[]],c,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMayor.java,Code.Java.Abacus.v1.Refactored.NumeroMayor,main/1[java.lang.String[]],mayor,5
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RangoEstadistico.java,Code.Java.Abacus.v1.Refactored.RangoEstadistico,calcular/1[double[]],min,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RangoEstadistico.java,Code.Java.Abacus.v1.Refactored.RangoEstadistico,calcular/1[double[]],datos,5
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RangoEstadistico.java,Code.Java.Abacus.v1.Refactored.RangoEstadistico,calcular/1[double[]],max,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RangoEstadistico.java,Code.Java.Abacus.v1.Refactored.RangoEstadistico,calcular/1[double[]],dato,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RangoEstadistico.java,Code.Java.Abacus.v1.Refactored.RangoEstadistico,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RangoEstadistico.java,Code.Java.Abacus.v1.Refactored.RangoEstadistico,main/1[java.lang.String[]],rango,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RangoEstadistico.java,Code.Java.Abacus.v1.Refactored.RangoEstadistico,main/1[java.lang.String[]],datos,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MinimoArray.java,Code.Java.Abacus.v1.Refactored.MinimoArray,encontrar/1[int[]],numeros,6
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MinimoArray.java,Code.Java.Abacus.v1.Refactored.MinimoArray,encontrar/1[int[]],min,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MinimoArray.java,Code.Java.Abacus.v1.Refactored.MinimoArray,encontrar/1[int[]],i,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MinimoArray.java,Code.Java.Abacus.v1.Refactored.MinimoArray,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MinimoArray.java,Code.Java.Abacus.v1.Refactored.MinimoArray,main/1[java.lang.String[]],numeros,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MinimoArray.java,Code.Java.Abacus.v1.Refactored.MinimoArray,main/1[java.lang.String[]],min,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Porcentaje.java,Code.Java.Abacus.v1.Refactored.Porcentaje,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Porcentaje.java,Code.Java.Abacus.v1.Refactored.Porcentaje,main/1[java.lang.String[]],resultado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Porcentaje.java,Code.Java.Abacus.v1.Refactored.Porcentaje,main/1[java.lang.String[]],cantidad,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Porcentaje.java,Code.Java.Abacus.v1.Refactored.Porcentaje,main/1[java.lang.String[]],porcentaje,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,"sumar/2[int[][],int[][]]",suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,"sumar/2[int[][],int[][]]",filas,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,"sumar/2[int[][],int[][]]",i,5
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,"sumar/2[int[][],int[][]]",matriz2,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,"sumar/2[int[][],int[][]]",j,5
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,"sumar/2[int[][],int[][]]",matriz1,6
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,"sumar/2[int[][],int[][]]",columnas,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,main/1[java.lang.String[]],suma,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,main/1[java.lang.String[]],fila,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,main/1[java.lang.String[]],valor,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,main/1[java.lang.String[]],matriz2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,main/1[java.lang.String[]],matriz1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIMC.java,Code.Java.Abacus.v1.Refactored.CalculoIMC,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIMC.java,Code.Java.Abacus.v1.Refactored.CalculoIMC,main/1[java.lang.String[]],peso,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIMC.java,Code.Java.Abacus.v1.Refactored.CalculoIMC,main/1[java.lang.String[]],altura,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIMC.java,Code.Java.Abacus.v1.Refactored.CalculoIMC,main/1[java.lang.String[]],imc,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoDescuento.java,Code.Java.Abacus.v1.Refactored.CalculoDescuento,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoDescuento.java,Code.Java.Abacus.v1.Refactored.CalculoDescuento,main/1[java.lang.String[]],descuento,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoDescuento.java,Code.Java.Abacus.v1.Refactored.CalculoDescuento,main/1[java.lang.String[]],precioOriginal,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoDescuento.java,Code.Java.Abacus.v1.Refactored.CalculoDescuento,main/1[java.lang.String[]],precioFinal,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaEsfera.java,Code.Java.Abacus.v1.Refactored.AreaEsfera,calcular/1[double],radio,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaEsfera.java,Code.Java.Abacus.v1.Refactored.AreaEsfera,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaEsfera.java,Code.Java.Abacus.v1.Refactored.AreaEsfera,main/1[java.lang.String[]],area,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaEsfera.java,Code.Java.Abacus.v1.Refactored.AreaEsfera,main/1[java.lang.String[]],radio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPerfecto.java,Code.Java.Abacus.v1.Refactored.NumeroPerfecto,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPerfecto.java,Code.Java.Abacus.v1.Refactored.NumeroPerfecto,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPerfecto.java,Code.Java.Abacus.v1.Refactored.NumeroPerfecto,main/1[java.lang.String[]],numero,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPerfecto.java,Code.Java.Abacus.v1.Refactored.NumeroPerfecto,main/1[java.lang.String[]],i,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/LeyOhm.java,Code.Java.Abacus.v1.Refactored.LeyOhm,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/LeyOhm.java,Code.Java.Abacus.v1.Refactored.LeyOhm,main/1[java.lang.String[]],resistencia,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/LeyOhm.java,Code.Java.Abacus.v1.Refactored.LeyOhm,main/1[java.lang.String[]],corriente,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/LeyOhm.java,Code.Java.Abacus.v1.Refactored.LeyOhm,main/1[java.lang.String[]],voltaje,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,calcular/1[double[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,calcular/1[double[]],datos,6
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,calcular/1[double[]],dato,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,calcular/1[double[]],sumaCuadrados,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,calcular/1[double[]],desviacion,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,calcular/1[double[]],media,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,main/1[java.lang.String[]],cv,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,main/1[java.lang.String[]],datos,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,esArmstrong/1[int],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,esArmstrong/1[int],original,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,esArmstrong/1[int],numero,6
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,esArmstrong/1[int],digitos,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,esArmstrong/1[int],digito,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,main/1[java.lang.String[]],numero,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,main/1[java.lang.String[]],resultado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InvertirArray.java,Code.Java.Abacus.v1.Refactored.InvertirArray,invertir/1[int[]],numeros,5
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InvertirArray.java,Code.Java.Abacus.v1.Refactored.InvertirArray,invertir/1[int[]],invertido,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InvertirArray.java,Code.Java.Abacus.v1.Refactored.InvertirArray,invertir/1[int[]],i,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InvertirArray.java,Code.Java.Abacus.v1.Refactored.InvertirArray,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InvertirArray.java,Code.Java.Abacus.v1.Refactored.InvertirArray,main/1[java.lang.String[]],numeros,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InvertirArray.java,Code.Java.Abacus.v1.Refactored.InvertirArray,main/1[java.lang.String[]],invertido,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,"calcularMontoIVA/2[double,double]",tasaIVA,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,"calcularMontoIVA/2[double,double]",precioBase,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,main/1[java.lang.String[]],precio,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,main/1[java.lang.String[]],montoIVA,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,main/1[java.lang.String[]],precioConIVA,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,"calcularPrecioConIVA/2[double,double]",tasaIVA,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,"calcularPrecioConIVA/2[double,double]",precioBase,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/OrdenarArray.java,Code.Java.Abacus.v1.Refactored.OrdenarArray,ordenar/1[int[]],numeros,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/OrdenarArray.java,Code.Java.Abacus.v1.Refactored.OrdenarArray,ordenar/1[int[]],copia,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/OrdenarArray.java,Code.Java.Abacus.v1.Refactored.OrdenarArray,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/OrdenarArray.java,Code.Java.Abacus.v1.Refactored.OrdenarArray,main/1[java.lang.String[]],ordenado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/OrdenarArray.java,Code.Java.Abacus.v1.Refactored.OrdenarArray,main/1[java.lang.String[]],numeros,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CaidaLibre.java,Code.Java.Abacus.v1.Refactored.CaidaLibre,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CaidaLibre.java,Code.Java.Abacus.v1.Refactored.CaidaLibre,main/1[java.lang.String[]],gravedad,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CaidaLibre.java,Code.Java.Abacus.v1.Refactored.CaidaLibre,main/1[java.lang.String[]],tiempo,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CaidaLibre.java,Code.Java.Abacus.v1.Refactored.CaidaLibre,main/1[java.lang.String[]],distancia,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,"generarDecimal/2[double,double]",min,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,"generarDecimal/2[double,double]",max,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,"generar/2[int,int]",min,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,"generar/2[int,int]",max,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,main/1[java.lang.String[]],min,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,main/1[java.lang.String[]],max,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,main/1[java.lang.String[]],aleatorio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionKgLibras.java,Code.Java.Abacus.v1.Refactored.ConversionKgLibras,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionKgLibras.java,Code.Java.Abacus.v1.Refactored.ConversionKgLibras,main/1[java.lang.String[]],kilogramos,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionKgLibras.java,Code.Java.Abacus.v1.Refactored.ConversionKgLibras,main/1[java.lang.String[]],libras,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MediaArmonica.java,Code.Java.Abacus.v1.Refactored.MediaArmonica,calcular/1[double[]],datos,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MediaArmonica.java,Code.Java.Abacus.v1.Refactored.MediaArmonica,calcular/1[double[]],dato,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MediaArmonica.java,Code.Java.Abacus.v1.Refactored.MediaArmonica,calcular/1[double[]],sumaRecíprocos,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MediaArmonica.java,Code.Java.Abacus.v1.Refactored.MediaArmonica,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MediaArmonica.java,Code.Java.Abacus.v1.Refactored.MediaArmonica,main/1[java.lang.String[]],datos,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MediaArmonica.java,Code.Java.Abacus.v1.Refactored.MediaArmonica,main/1[java.lang.String[]],mediaArmonica,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoEdad.java,Code.Java.Abacus.v1.Refactored.CalculoEdad,"calcularEdadExacta/2[java.time.LocalDate,java.time.LocalDate]",fechaActual,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoEdad.java,Code.Java.Abacus.v1.Refactored.CalculoEdad,"calcularEdadExacta/2[java.time.LocalDate,java.time.LocalDate]",fechaNacimiento,2
